ID_PRC;ID_LOGRADOURO;TIPO_LOGRADOURO;NOME_LOGRADOURO;GEOMETRIA
418;74238;PRACA;DO BEM ;POLYGON ((604407.41 7808419.65, 604407.33 7808420.32, 604407.33 7808420.92, 604407.17 7808421.47, 604406.86 7808422.05, 604406.86 7808422.71, 604406.79 7808423.18, 604406.51 7808423.69, 604406.05 7808424.24, 604406.00 7808424.82, 604405.53 7808425.32, 604405.34 7808425.74, 604404.87 7808426.22, 604404.52 7808426.50, 604403.82 7808427.01, 604403.54 7808427.36, 604402.97 7808427.59, 604402.56 7808427.96, 604402.04 7808428.37, 604401.47 7808428.49, 604400.77 7808428.62, 604400.42 7808428.72, 604399.87 7808428.99, 604399.24 7808429.11, 604398.51 7808429.11, 604398.11 7808429.11, 604397.48 7808429.11, 604396.91 7808429.11, 604396.20 7808429.11, 604395.79 7808428.99, 604395.22 7808428.72, 604394.72 7808428.62, 604393.96 7808428.37, 604393.58 7808428.14, 604393.10 7808427.88, 604392.72 7808427.49, 604391.98 7808427.35, 604391.70 7808426.73, 604391.21 7808426.34, 604390.78 7808425.86, 604390.46 7808425.37, 604390.19 7808424.93, 604389.77 7808424.58, 604389.72 7808424.07, 604389.20 7808423.57, 604389.13 7808422.90, 604388.66 7808422.42, 604388.66 7808421.75, 604388.58 7808421.30, 604388.58 7808420.73, 604388.58 7808419.94, 604388.58 7808419.57, 604388.58 7808418.77, 604388.58 7808418.21, 604388.66 7808417.75, 604388.66 7808417.08, 604389.13 7808416.60, 604389.20 7808415.93, 604389.72 7808415.44, 604389.77 7808414.93, 604390.19 7808414.57, 604390.46 7808414.13, 604390.78 7808413.64, 604391.21 7808413.16, 604391.70 7808412.77, 604391.98 7808412.16, 604392.72 7808412.02, 604393.10 7808411.63, 604393.58 7808411.36, 604393.96 7808411.13, 604394.72 7808410.89, 604395.22 7808410.78, 604395.79 7808410.52, 604396.20 7808410.39, 604396.91 7808410.39, 604397.48 7808410.39, 604398.11 7808410.39, 604398.51 7808410.39, 604399.24 7808410.39, 604399.87 7808410.52, 604400.42 7808410.78, 604400.77 7808410.89, 604401.47 7808411.01, 604402.04 7808411.13, 604402.56 7808411.54, 604402.97 7808411.91, 604403.54 7808412.14, 604403.82 7808412.49, 604404.52 7808413.00, 604404.87 7808413.29, 604405.34 7808413.76, 604405.53 7808414.19, 604406.00 7808414.68, 604406.05 7808415.26, 604406.51 7808415.81, 604406.79 7808416.32, 604406.86 7808416.80, 604406.86 7808417.45, 604407.17 7808418.03, 604407.33 7808418.58, 604407.33 7808419.18, 604407.41 7808419.65))
3030;303355;PRACA;AROLDO TENUTA;MULTIPOLYGON (((608028.42 7791028.00, 608006.30 7791065.46, 608005.56 7791066.25, 608002.76 7791066.95, 607999.72 7791065.44, 607998.67 7791063.10, 608006.32 7791021.59, 608006.86 7791021.52, 608028.42 7791028.00)), ((608002.06 7791077.91, 607987.06 7791103.54, 607986.95 7791101.14, 607987.57 7791096.20, 607988.20 7791092.55, 607991.40 7791075.63, 607991.75 7791073.48, 607995.71 7791076.09, 608002.06 7791077.91)))
3033;311958;PRACA;BRASILINA;POLYGON ((613168.28 7799237.82, 613146.61 7799160.80, 613223.16 7799141.51, 613242.45 7799218.51, 613168.28 7799237.82))
3088;312104;PRACA;QUATRO MIL TREZENTOS E CINQUENTA E DOIS;POLYGON ((610790.54 7793125.55, 610799.27 7793140.49, 610808.24 7793155.36, 610820.21 7793175.83, 610833.22 7793197.08, 610841.59 7793210.99, 610846.53 7793218.57, 610853.09 7793227.67, 610853.93 7793228.45, 610856.95 7793229.35, 610859.78 7793230.08, 610861.86 7793231.88, 610852.60 7793238.02, 610846.62 7793229.55, 610844.96 7793227.25, 610841.29 7793220.86, 610832.56 7793211.06, 610825.99 7793199.92, 610817.51 7793184.80, 610810.81 7793171.92, 610804.42 7793160.48, 610799.01 7793154.21, 610795.15 7793147.83, 610794.07 7793141.33, 610790.30 7793127.36, 610790.54 7793125.55))
512;54614;PRACA;JOSE ASSIS BRASIL;POLYGON ((610854.33 7800606.23, 610846.18 7800599.89, 610845.77 7800598.65, 610852.35 7800589.35, 610854.08 7800588.77, 610862.65 7800596.27, 610862.97 7800597.25, 610855.73 7800606.39, 610854.33 7800606.23))
1757;74370;PRACA;CARMO CAMILO SOARES;POLYGON ((606086.31 7805860.36, 606086.28 7805861.17, 606086.21 7805861.95, 606086.08 7805862.75, 606085.91 7805863.53, 606085.69 7805864.29, 606085.42 7805865.05, 606085.10 7805865.78, 606084.74 7805866.49, 606084.34 7805867.18, 606083.90 7805867.85, 606083.41 7805868.48, 606082.89 7805869.09, 606082.32 7805869.65, 606081.73 7805870.19, 606081.11 7805870.69, 606080.45 7805871.14, 606079.76 7805871.56, 606079.06 7805871.93, 606078.32 7805872.25, 606077.57 7805872.53, 606076.81 7805872.76, 606076.03 7805872.95, 606075.24 7805873.08, 606074.44 7805873.17, 606073.65 7805873.20, 606072.85 7805873.19, 606072.05 7805873.13, 606071.26 7805873.02, 606070.47 7805872.86, 606069.70 7805872.65, 606068.94 7805872.39, 606068.20 7805872.09, 606067.49 7805871.75, 606066.79 7805871.35, 606066.11 7805870.91, 606065.47 7805870.44, 606064.86 7805869.93, 606064.29 7805869.38, 606063.74 7805868.79, 606063.24 7805868.17, 606062.77 7805867.52, 606062.35 7805866.84, 606061.97 7805866.14, 606061.62 7805865.42, 606061.34 7805864.67, 606061.09 7805863.91, 606060.89 7805863.13, 606060.74 7805862.35, 606060.65 7805861.56, 606060.59 7805860.76, 606060.59 7805859.96, 606060.65 7805859.16, 606060.74 7805858.38, 606060.89 7805857.59, 606061.09 7805856.82, 606061.34 7805856.05, 606061.62 7805855.30, 606061.97 7805854.59, 606062.35 7805853.89, 606062.77 7805853.21, 606063.24 7805852.55, 606063.74 7805851.93, 606064.29 7805851.35, 606064.86 7805850.80, 606065.47 7805850.29, 606066.11 7805849.81, 606066.79 7805849.37, 606067.49 7805848.98, 606068.20 7805848.63, 606068.94 7805848.33, 606069.70 7805848.07, 606070.47 7805847.87, 606071.26 7805847.70, 606072.05 7805847.59, 606072.85 7805847.53, 606073.65 7805847.52, 606074.44 7805847.56, 606075.24 7805847.64, 606076.03 7805847.77, 606076.81 7805847.96, 606077.57 7805848.19, 606078.32 7805848.48, 606079.06 7805848.80, 606079.76 7805849.17, 606080.45 7805849.58, 606081.11 7805850.04, 606081.73 7805850.54, 606082.32 7805851.07, 606082.89 7805851.63, 606083.41 7805852.24, 606083.90 7805852.87, 606084.34 7805853.54, 606084.74 7805854.23, 606085.10 7805854.95, 606085.42 7805855.67, 606085.69 7805856.44, 606085.91 7805857.20, 606086.08 7805857.97, 606086.21 7805858.77, 606086.28 7805859.56, 606086.31 7805860.36))
1858;308245;PRACA;TRES MIL E SESSENTA E TRES;POLYGON ((612776.27 7804242.61, 612760.28 7804190.54, 612758.71 7804184.13, 612757.76 7804176.26, 612756.81 7804168.48, 612784.31 7804240.23, 612776.27 7804242.61))
510;302603;PRACA;LUCAS ACACIO FERREIRA;POLYGON ((605532.17 7801203.03, 605531.81 7801203.46, 605531.81 7801203.64, 605531.81 7801203.84, 605531.81 7801204.26, 605531.59 7801204.47, 605531.59 7801204.67, 605531.45 7801204.90, 605531.26 7801205.27, 605531.26 7801205.51, 605531.05 7801205.69, 605531.05 7801205.92, 605530.70 7801206.13, 605530.50 7801206.35, 605530.36 7801206.55, 605529.76 7801206.55, 605529.76 7801206.72, 605529.62 7801206.96, 605529.22 7801206.96, 605529.01 7801207.14, 605528.65 7801207.14, 605528.50 7801207.37, 605528.29 7801207.37, 605527.94 7801207.37, 605527.57 7801207.37, 605527.39 7801207.37, 605527.02 7801207.37, 605526.67 7801207.37, 605526.46 7801207.37, 605526.31 7801207.37, 605525.95 7801207.37, 605525.54 7801207.14, 605525.35 7801207.14, 605525.21 7801206.96, 605524.98 7801206.72, 605524.83 7801206.72, 605524.46 7801206.55, 605524.27 7801206.35, 605524.10 7801206.13, 605523.91 7801205.92, 605523.70 7801205.69, 605523.70 7801205.51, 605523.37 7801205.27, 605523.15 7801205.11, 605523.15 7801204.90, 605523.00 7801204.67, 605522.79 7801204.26, 605522.79 7801204.07, 605522.79 7801203.84, 605522.79 7801203.46, 605522.79 7801203.23, 605522.79 7801203.03, 605522.79 7801202.80, 605522.79 7801202.42, 605522.79 7801202.19, 605522.79 7801201.99, 605523.00 7801201.59, 605523.15 7801201.36, 605523.15 7801201.15, 605523.37 7801200.99, 605523.70 7801200.75, 605523.70 7801200.57, 605523.91 7801200.34, 605524.10 7801200.13, 605524.27 7801199.91, 605524.46 7801199.71, 605524.83 7801199.54, 605524.98 7801199.54, 605525.21 7801199.30, 605525.35 7801199.12, 605525.54 7801199.12, 605525.95 7801198.89, 605526.31 7801198.89, 605526.46 7801198.89, 605526.67 7801198.89, 605527.02 7801198.89, 605527.39 7801198.89, 605527.57 7801198.89, 605527.94 7801198.89, 605528.29 7801198.89, 605528.50 7801198.89, 605528.65 7801199.12, 605529.01 7801199.12, 605529.22 7801199.30, 605529.62 7801199.30, 605529.76 7801199.54, 605529.76 7801199.71, 605530.36 7801199.71, 605530.50 7801199.91, 605530.70 7801200.13, 605531.05 7801200.34, 605531.05 7801200.57, 605531.26 7801200.75, 605531.26 7801200.99, 605531.45 7801201.36, 605531.59 7801201.59, 605531.59 7801201.79, 605531.81 7801201.99, 605531.81 7801202.42, 605531.81 7801202.62, 605531.81 7801202.80, 605532.17 7801203.03))
4028;313364;PRACA;ROSELI CARLOS BRANDAO;POLYGON ((604863.42 7802347.87, 604823.20 7802409.37, 604824.72 7802399.04, 604835.23 7802328.56, 604863.42 7802347.87))
4368;313763;PRACA;QUATRO MIL NOVECENTOS E TRINTA E QUATRO;POLYGON ((605194.59 7808759.16, 605185.49 7808761.63, 605184.64 7808758.25, 605184.11 7808756.30, 605189.50 7808748.58, 605192.26 7808753.92, 605194.59 7808759.16))
324;303895;PRACA;IRACI FERREIRA DA CUNHA;POLYGON ((609305.28 7793082.18, 609305.27 7793082.44, 609305.24 7793082.70, 609305.20 7793082.95, 609305.14 7793083.20, 609305.06 7793083.45, 609304.97 7793083.69, 609304.86 7793083.93, 609304.73 7793084.16, 609304.59 7793084.38, 609304.44 7793084.60, 609304.27 7793084.80, 609304.08 7793085.00, 609303.88 7793085.18, 609303.67 7793085.35, 609303.46 7793085.51, 609303.23 7793085.66, 609302.99 7793085.79, 609302.73 7793085.91, 609302.48 7793086.02, 609302.23 7793086.11, 609301.95 7793086.18, 609301.68 7793086.24, 609301.41 7793086.28, 609301.13 7793086.31, 609300.85 7793086.32, 609300.57 7793086.32, 609300.29 7793086.30, 609300.02 7793086.26, 609299.73 7793086.21, 609299.46 7793086.15, 609299.20 7793086.06, 609298.94 7793085.97, 609298.69 7793085.85, 609298.45 7793085.73, 609298.21 7793085.59, 609298.00 7793085.43, 609297.77 7793085.27, 609297.56 7793085.09, 609297.38 7793084.90, 609297.20 7793084.70, 609297.04 7793084.49, 609296.89 7793084.27, 609296.76 7793084.05, 609296.64 7793083.81, 609296.54 7793083.57, 609296.45 7793083.33, 609296.38 7793083.08, 609296.33 7793082.83, 609296.29 7793082.57, 609296.28 7793082.31, 609296.28 7793082.06, 609296.29 7793081.80, 609296.33 7793081.54, 609296.38 7793081.29, 609296.45 7793081.04, 609296.54 7793080.80, 609296.64 7793080.56, 609296.76 7793080.32, 609296.89 7793080.10, 609297.04 7793079.88, 609297.20 7793079.67, 609297.38 7793079.47, 609297.56 7793079.28, 609297.77 7793079.10, 609298.00 7793078.94, 609298.21 7793078.78, 609298.45 7793078.64, 609298.69 7793078.52, 609298.94 7793078.40, 609299.20 7793078.31, 609299.46 7793078.22, 609299.73 7793078.16, 609300.02 7793078.11, 609300.29 7793078.07, 609300.57 7793078.05, 609300.85 7793078.05, 609301.13 7793078.06, 609301.41 7793078.09, 609301.68 7793078.13, 609301.95 7793078.19, 609302.23 7793078.26, 609302.48 7793078.35, 609302.73 7793078.46, 609302.99 7793078.58, 609303.23 7793078.71, 609303.46 7793078.86, 609303.67 7793079.02, 609303.88 7793079.19, 609304.08 7793079.37, 609304.27 7793079.57, 609304.44 7793079.77, 609304.59 7793079.99, 609304.73 7793080.21, 609304.86 7793080.44, 609304.97 7793080.68, 609305.06 7793080.92, 609305.14 7793081.17, 609305.20 7793081.42, 609305.24 7793081.67, 609305.27 7793081.93, 609305.28 7793082.18))
325;121354;PRACA;DA IMPRENSA;POLYGON ((609522.51 7793201.24, 609522.29 7793199.52, 609522.92 7793197.51, 609525.13 7793195.10, 609527.26 7793194.34, 609558.34 7793194.06, 609560.13 7793195.37, 609561.03 7793196.75, 609561.66 7793199.03, 609561.58 7793201.73, 609561.24 7793203.94, 609559.72 7793206.97, 609556.82 7793212.50, 609555.85 7793217.19, 609555.58 7793221.74, 609555.93 7793227.27, 609556.06 7793230.24, 609555.79 7793233.62, 609555.16 7793235.14, 609554.05 7793236.87, 609552.68 7793237.84, 609551.29 7793238.18, 609549.30 7793238.53, 609533.95 7793238.14, 609532.81 7793237.38, 609530.96 7793235.68, 609530.13 7793234.02, 609530.45 7793230.45, 609532.17 7793224.85, 609531.96 7793218.64, 609530.86 7793213.67, 609527.89 7793208.36, 609523.82 7793203.87, 609522.51 7793201.24))
326;300623;PRACA;CORONEL PAULO ALVIM;POLYGON ((606974.55 7794771.71, 606982.04 7794778.38, 606971.59 7794802.11, 606970.14 7794803.00, 606968.89 7794801.62, 606968.69 7794795.68, 606974.55 7794771.71))
328;128729;PRACA;MARIA JOSE LAVIOLA;POLYGON ((608463.86 7794841.87, 608463.58 7794837.04, 608463.99 7794826.20, 608464.96 7794820.88, 608466.55 7794818.95, 608468.00 7794819.30, 608468.82 7794821.71, 608469.59 7794826.20, 608471.17 7794842.56, 608470.21 7794842.97, 608468.90 7794843.67, 608467.44 7794844.29, 608465.93 7794844.56, 608464.82 7794843.80, 608463.86 7794841.87))
1998;307045;PRACA;ANTONIO ZOCCARATO;MULTIPOLYGON (((614923.39 7797248.41, 614919.42 7797256.62, 614913.69 7797261.18, 614904.78 7797263.18, 614896.01 7797260.66, 614889.52 7797254.25, 614886.90 7797245.52, 614889.68 7797234.99, 614896.28 7797228.68, 614903.25 7797226.43, 614913.96 7797228.46, 614919.62 7797233.12, 614923.02 7797239.60, 614923.39 7797248.41)), ((614923.88 7797264.09, 614922.12 7797291.76, 614920.77 7797310.52, 614917.06 7797321.74, 614910.90 7797335.32, 614908.96 7797338.23, 614900.31 7797308.89, 614906.35 7797301.68, 614908.42 7797290.97, 614907.70 7797280.02, 614904.89 7797271.76, 614913.31 7797270.39, 614917.70 7797268.55, 614923.88 7797264.09)))
1999;311311;PRACA;PEDRO AVELINO DE PAULA;POLYGON ((614924.80 7797198.82, 614914.53 7797211.11, 614911.36 7797213.53, 614906.40 7797215.56, 614899.47 7797217.47, 614893.94 7797216.52, 614886.82 7797213.78, 614880.34 7797210.28, 614877.48 7797208.31, 614875.46 7797205.07, 614875.14 7797201.07, 614875.61 7797200.26, 614884.27 7797186.70, 614884.96 7797182.30, 614900.08 7797186.10, 614910.92 7797189.87, 614924.80 7797198.82))
5187;314032;PRACA;CINCO MIL DUZENTOS E SEIS;POLYGON ((607601.95 7793471.14, 607597.65 7793478.97, 607598.32 7793479.48, 607594.99 7793483.98, 607595.49 7793484.38, 607594.21 7793486.17, 607590.21 7793492.40, 607588.05 7793495.08, 607586.73 7793497.75, 607582.99 7793503.66, 607580.65 7793507.22, 607578.92 7793506.39, 607576.41 7793510.53, 607577.59 7793511.16, 607577.12 7793512.22, 607572.14 7793520.86, 607566.38 7793517.44, 607565.26 7793516.47, 607567.67 7793514.66, 607572.27 7793508.44, 607579.94 7793498.54, 607585.39 7793490.47, 607596.24 7793471.92, 607597.04 7793469.29, 607597.41 7793468.54, 607601.95 7793471.14))
405;303575;PRACA;DA ECOLOGIA;POLYGON ((600351.13 7787351.30, 600350.36 7787349.66, 600362.16 7787337.73, 600390.34 7787308.03, 600413.60 7787285.46, 600414.95 7787286.13, 600413.21 7787300.60, 600415.05 7787315.07, 600417.59 7787321.61, 600422.49 7787331.13, 600429.92 7787340.29, 600439.77 7787347.82, 600439.09 7787358.23, 600430.99 7787357.96, 600389.59 7787354.21, 600351.13 7787351.30))
408;303574;PRACA;MARIA DO CARMO TOME;POLYGON ((600528.90 7787158.20, 600560.63 7787129.64, 600589.31 7787160.95, 600557.15 7787189.71, 600528.90 7787158.20))
409;95198;PRACA;GERALDA DINIZ DA SILVA;POLYGON ((600767.93 7787239.36, 600798.45 7787213.69, 600816.36 7787234.82, 600820.19 7787238.73, 600820.66 7787241.04, 600792.92 7787265.33, 600791.47 7787265.60, 600789.81 7787264.71, 600767.93 7787239.36))
464;108903;PRACA;UM MIL QUATROCENTOS E CINQUENTA E SETE;POLYGON ((614247.62 7804020.23, 614247.62 7804021.47, 614247.59 7804022.84, 614247.45 7804024.25, 614247.06 7804025.66, 614246.53 7804026.69, 614245.83 7804027.48, 614244.86 7804028.23, 614244.14 7804028.91, 614243.30 7804029.24, 614242.35 7804029.58, 614241.28 7804030.00, 614240.66 7804030.20, 614239.93 7804030.20, 614238.89 7804030.23, 614237.80 7804030.29, 614237.04 7804030.23, 614236.22 7804030.00, 614234.63 7804029.69, 614233.36 7804029.12, 614232.55 7804028.54, 614231.57 7804027.81, 614230.46 7804026.52, 614229.77 7804025.03, 614229.38 7804023.69, 614229.21 7804022.84, 614229.10 7804021.89, 614229.10 7804020.94, 614229.19 7804020.04, 614229.21 7804019.22, 614229.19 7804018.47, 614229.35 7804017.54, 614229.55 7804016.81, 614230.46 7804015.16, 614231.29 7804013.92, 614232.41 7804012.96, 614234.13 7804011.95, 614234.78 7804011.68, 614235.55 7804011.39, 614236.45 7804011.14, 614237.29 7804011.08, 614238.78 7804011.03, 614240.05 7804011.08, 614241.56 7804011.25, 614242.55 7804011.81, 614243.91 7804012.71, 614244.86 7804013.45, 614245.63 7804014.29, 614246.34 7804015.16, 614246.81 7804015.97, 614247.06 7804016.92, 614247.25 7804017.65, 614247.43 7804018.41, 614247.57 7804019.34, 614247.62 7804020.23))
2179;304998;PRACA;ELLEN GOULD WHITE;POLYGON ((603039.63 7786797.56, 603032.33 7786794.98, 603029.76 7786793.34, 603028.18 7786790.62, 603026.04 7786786.32, 603024.97 7786782.89, 603025.61 7786777.38, 603027.83 7786771.30, 603030.04 7786768.22, 603034.19 7786764.93, 603039.41 7786763.50, 603045.85 7786763.43, 603051.43 7786765.93, 603057.01 7786771.80, 603058.73 7786776.59, 603059.66 7786781.60, 603059.37 7786786.25, 603058.80 7786789.40, 603058.44 7786793.12, 603057.94 7786799.70, 603058.66 7786805.79, 603058.80 7786806.57, 603058.23 7786806.57, 603056.37 7786804.64, 603049.93 7786800.99, 603039.63 7786797.56))
2260;305040;PRACA;DOIS MIL CENTO E OITENTA;POLYGON ((615899.52 7796813.25, 615899.69 7796812.35, 615903.27 7796807.60, 615904.28 7796806.35, 615904.99 7796805.79, 615906.11 7796805.20, 615907.29 7796804.81, 615909.64 7796804.67, 615912.20 7796805.62, 615914.16 7796806.93, 615915.50 7796809.33, 615916.64 7796811.89, 615916.39 7796812.83, 615915.58 7796813.31, 615914.75 7796813.27, 615912.56 7796812.78, 615909.39 7796812.46, 615906.00 7796812.55, 615900.09 7796813.70, 615899.52 7796813.25))
2285;305578;PRACA;DOM JOAO RESENDE COSTA;POLYGON ((602025.15 7790852.66, 602027.36 7790854.65, 602036.08 7790857.62, 602041.63 7790861.58, 602052.32 7790869.90, 602061.24 7790877.23, 602068.96 7790886.94, 602076.09 7790898.43, 602080.25 7790908.32, 602084.80 7790918.82, 602086.97 7790924.68, 602084.57 7790950.13, 602042.92 7790915.76, 601998.27 7790882.27, 602025.15 7790852.66))
2298;304757;PRACA;JOSE DE ALMEIDA BRUM;POLYGON ((605647.44 7801710.76, 605647.71 7801656.75, 605665.18 7801663.37, 605647.44 7801710.76))
555;45401;PRACA;MEM DE SA;POLYGON ((608592.82 7794824.82, 608592.82 7794825.16, 608592.79 7794825.45, 608592.72 7794825.78, 608592.67 7794826.08, 608592.58 7794826.38, 608592.49 7794826.69, 608592.35 7794826.98, 608592.21 7794827.24, 608592.07 7794827.54, 608591.89 7794827.81, 608591.70 7794828.05, 608591.50 7794828.29, 608591.29 7794828.52, 608591.07 7794828.74, 608590.83 7794828.92, 608590.57 7794829.09, 608590.31 7794829.26, 608590.03 7794829.40, 608589.76 7794829.52, 608589.47 7794829.66, 608589.18 7794829.72, 608588.88 7794829.81, 608588.58 7794829.88, 608588.26 7794829.90, 608587.95 7794829.91, 608587.66 7794829.91, 608587.35 7794829.89, 608587.04 7794829.83, 608586.74 7794829.78, 608586.45 7794829.69, 608586.16 7794829.60, 608585.87 7794829.47, 608585.60 7794829.34, 608585.32 7794829.19, 608585.07 7794829.02, 608584.82 7794828.82, 608584.59 7794828.62, 608584.36 7794828.39, 608584.16 7794828.17, 608583.97 7794827.92, 608583.79 7794827.66, 608583.63 7794827.39, 608583.47 7794827.12, 608583.35 7794826.82, 608583.24 7794826.56, 608583.14 7794826.24, 608583.06 7794825.93, 608583.01 7794825.62, 608582.96 7794825.31, 608582.94 7794824.98, 608582.94 7794824.68, 608582.96 7794824.36, 608583.01 7794824.04, 608583.06 7794823.73, 608583.14 7794823.43, 608583.24 7794823.13, 608583.35 7794822.85, 608583.47 7794822.55, 608583.63 7794822.27, 608583.79 7794822.01, 608583.97 7794821.74, 608584.16 7794821.49, 608584.36 7794821.27, 608584.59 7794821.04, 608584.82 7794820.84, 608585.07 7794820.64, 608585.32 7794820.47, 608585.60 7794820.32, 608585.87 7794820.19, 608586.16 7794820.06, 608586.45 7794819.97, 608586.74 7794819.88, 608587.04 7794819.83, 608587.35 7794819.77, 608587.66 7794819.75, 608587.95 7794819.75, 608588.26 7794819.76, 608588.58 7794819.78, 608588.88 7794819.85, 608589.18 7794819.94, 608589.47 7794820.00, 608589.76 7794820.14, 608590.03 7794820.26, 608590.31 7794820.40, 608590.57 7794820.57, 608590.83 7794820.74, 608591.07 7794820.92, 608591.29 7794821.14, 608591.50 7794821.37, 608591.70 7794821.61, 608591.89 7794821.88, 608592.07 7794822.14, 608592.21 7794822.42, 608592.35 7794822.70, 608592.49 7794822.98, 608592.58 7794823.28, 608592.67 7794823.58, 608592.72 7794823.89, 608592.79 7794824.22, 608592.82 7794824.52, 608592.82 7794824.82))
